timestamp tx ty tz qx qy qz qw
1545306120.3335 -3.74058805506405 4.41162832491132 -0.993053476279096 -0.911470015815153 0.163716748844776 -0.0719547446568498 0.370461538002244
1545306120.3355 -3.74057922877419 4.41160074981468 -0.993095809288956 -0.911458908640648 0.163723899485176 -0.07195933450452 0.370484813149789
1545306120.3375 -3.74057070901226 4.41157358096524 -0.993137927970626 -0.911448713256838 0.163730059519083 -0.0719645725486075 0.370506155158357
1545306120.3395 -3.74056244652871 4.41154679906591 -0.993179806346635 -0.911439365274911 0.163735314063489 -0.0719704054494479 0.37052569559376
1545306120.3415 -3.74055439539847 4.41152038554523 -0.993221420336275 -0.911430803106238 0.163739743745186 -0.0719767822311451 0.370543560579628
1545306120.3435 -3.74054651293254 4.41149432254227 -0.993262747705545 -0.911422967905893 0.163743424809798 -0.0719836542317044 0.370559870909712
1545306120.3455 -3.74053875958962 4.41146859289159 -0.993303768017176 -0.911415803515688 0.163746429230725 -0.0719909750531327 0.370574742159985
1545306120.3475 -3.74053109888768 4.41144318010814 -0.993344462580556 -0.911409256406768 0.163748824818007 -0.0719987005115126 0.370588284800583
1545306120.3495 -3.74052349731564 4.41141806837221 -0.993384814401795 -0.911403275621799 0.163750675327122 -0.0720067885870602 0.370600604307583
1545306120.3515 -3.74051592424493 4.4113932425143 -0.993424808133656 -0.911397812716801 0.163752040567716 -0.0720151993741689 0.370611801274648
1545306120.3535 -3.74050835184109 4.41136868800012 -0.993464430025545 -0.911392821702655 0.163752976512288 -0.0720238950314453 0.370621971524542
1545306120.3555 -3.74050075497545 4.41134439091546 -0.993503667873536 -0.911388258986318 0.163753535404815 -0.0720328397317403 0.370631206220541
1545306120.3575 -3.74049311113666 4.41132033795112 -0.993542510970325 -0.911384083311781 0.163753765869362 -0.0720419996121879 0.370639591977738
1545306120.3595 -3.74048540034236 4.41129651638784 -0.993580950055225 -0.911380255700794 0.163753713018631 -0.0720513427242353 0.370647210974265
1545306120.3615 -3.74047760505076 4.41127291408125 -0.993618977264155 -0.91137673939339 0.16375341856251 -0.0720608389836952 0.370654141062433
1545306120.3635 -3.74046971007226 4.41124951944675 -0.993656586079625 -0.911373499788227 0.163752920916574 -0.0720704601207928 0.370660455879807
1545306120.3655 -3.74046170248107 4.41122632144446 -0.993693771280706 -0.911370504382772 0.163752255310592 -0.0720801796302325 0.370666224960219
1545306120.3675 -3.74045357152681 4.41120330956416 -0.993730528893075 -0.911367722713351 0.163751453897009 -0.072089972721276 0.370671513844727
1545306120.3695 -3.74044530854612 4.41118047381017 -0.993766856138926 -0.911365126295075 0.163750545859417 -0.0720998162678295 0.370676384192533
1545306120.3715 -3.74043690687428 4.41115780468629 -0.993802751387005 -0.911362688561667 0.163749557521027 -0.0721096887585493 0.370680893891853
1545306120.3735 -3.74042836175682 4.41113529318077 -0.993838214102576 -0.911360384805202 0.163748512453136 -0.0721195702469615 0.370685097170756
1545306120.3755 -3.74041967026113 4.41111293075117 -0.993873244797436 -0.91135819211577 0.16374743158359 -0.0721294423015948 0.37068904470798
1545306120.3775 -3.74041083118807 4.4110907093093 -0.993907844979855 -0.911356089321077 0.163746333305256 -0.0721392879561299 0.370692783743708
1545306120.3795 -3.74040184498357 4.41106862120619 -0.993942017104615 -0.911354056926003 0.16374523358449 -0.0721490916595633 0.370696358190335
1545306120.3815 -3.74039271365027 4.41104665921694 -0.993975764522956 -0.911352077052102 0.16374414606962 -0.0721588392263867 0.370699808743208
1545306120.3835 -3.74038344065911 4.41102481652573 -0.994009091432576 -0.911350133377086 0.163743082199431 -0.0721685177867777 0.370703172991353
1545306120.3855 -3.74037403086093 4.41100308671064 -0.994042002827645 -0.911348211074273 0.163742051311654 -0.072178115736805 0.370706485528186
1545306120.3875 -3.74036449039813 4.41098146372869 -0.994074504448725 -0.911346296752011 0.163741060751476 -0.072187622688648 0.370709778062218
1545306120.3895 -3.7403548266162 4.41095994190066 -0.994106602732845 -0.911344378393101 0.163740115980053 -0.0721970294208264 0.370713079527738
1545306120.3915 -3.74034504797543 4.41093851589608 -0.994138304763415 -0.911342445294199 0.163739220683032 -0.0722063278284402 0.3707164161955
1545306120.3935 -3.74033516396243 4.41091718071814 -0.994169618220245 -0.911340488005211 0.163738376879094 -0.0722155108734217 0.370719811783392
1545306120.3955 -3.74032518500181 4.41089593168859 -0.994200551329535 -0.911338498268695 0.163737585028499 -0.0722245725347964 0.370723287567103
1545306120.3975 -3.74031512236776 4.41087476443271 -0.994231112813846 -0.91133646895925 0.163736844141645 -0.0722335077589501 0.370726862490782
